RL_time,RL_x,RL_y,RL_yaw
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392876,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392877,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392878,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392879,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392880,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392881,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392882,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392883,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392884,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392885,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392886,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
1688392887,-0.0,0.0005,0.0001
