1729586688,-0.0010737681469331064,-4.22849851475047e-05,-0.0008227173653624223,0.0,0.0,0.0,1.0
1729586688,-0.00012525751924087874,-0.0014413013393623452,0.004123886254528282,0.0,0.0,0.0,1.0
1729586688,0.00068495773728298,0.0013999945564680367,0.00011432496759310087,0.0,0.0,0.0,1.0
1729586688,0.0002616496593239551,0.0021011429473405683,0.001212949611013958,0.0,0.0,0.0,1.0
1729586688,0.001816020097235254,0.00443671035343329,0.002058247095801569,0.0,0.0,0.0,1.0
1729586688,0.0015049015000587066,0.0044499740585724305,0.0018637607364708503,0.0,0.0,0.0,1.0
1729586688,0.0006215539975983377,0.0026816653148662717,0.0015050974123383056,0.0,0.0,0.0,1.0
1729586689,0.00021648017378938773,0.0029691762549253304,0.001733920460649161,0.0,0.0,0.0,1.0
1729586689,-0.00036273667830967905,0.003434090705990795,0.0014925546008073708,0.0,0.0,0.0,1.0
1729586689,-0.0003952240096622324,0.0026158177727308575,0.0018045706431739897,0.0,0.0,0.0,1.0
1729586689,0.00047503664533222307,0.0021503276018837044,-0.003230464024486978,0.0,0.0,0.0,1.0
1729586689,-0.0009419873487091099,0.004536042875623699,0.0004508065100195777,0.0,0.0,0.0,1.0
1729586689,-0.002924138062715627,0.006978317402702231,0.006945283388029022,0.0,0.0,0.0,1.0
1729586689,-0.0008061828813908422,0.0026300539698507776,-0.0006147796298075635,0.0,0.0,0.0,1.0
1729586689,-0.00018873296608009314,0.004119591608140827,-0.0031669027773378504,0.0,0.0,0.0,1.0
1729586689,-0.0012401783647531836,0.004107886043955579,-0.0044254485715508555,0.0,0.0,0.0,1.0
1729586689,-0.0013512298811302085,0.0038826701015556284,-0.0017036827728168474,0.0,0.0,0.0,1.0
1729586690,-0.0035020471348297753,0.002641795556256144,0.0029064707402805218,0.0,0.0,0.0,1.0
1729586690,-0.004104133967835728,0.0027244747402530053,6.557418924079718e-05,0.0,0.0,0.0,1.0
1729586690,-0.003778190187697578,-0.00011205718718720735,0.001224214999353587,0.0,0.0,0.0,1.0
1729586690,-0.006415094377904506,0.0015334466225853686,0.0027217696257400897,0.0,0.0,0.0,1.0
1729586690,-0.003873385425239734,0.0008142111046094351,0.0022902177149334343,0.0,0.0,0.0,1.0
1729586690,-0.004379601440163779,0.00015886151868226242,-0.0024959348823365905,0.0,0.0,0.0,1.0
1729586690,-0.0038428228206734295,0.001025297644524898,-0.004078119251082822,0.0,0.0,0.0,1.0
1729586690,-0.0025859920050121943,0.0032637715720264778,-0.003231145087553469,0.0,0.0,0.0,1.0
1729586690,-0.0028626913410945013,0.0026522249080081235,0.0007128206291361625,0.0,0.0,0.0,1.0
1729586690,-0.004025685902464429,0.0017510870154410262,0.00013941720131897557,0.0,0.0,0.0,1.0
1729586691,-0.004243787160858973,0.001435707324874055,0.00030642686770137803,0.0,0.0,0.0,1.0
1729586691,-0.0054577149492749145,-0.00018966074712010008,0.004040298900172511,0.0,0.0,0.0,1.0
1729586691,-0.007304924396456893,-0.002678669305901995,0.004750729464893831,0.0,0.0,0.0,1.0
1729586691,-0.009931350091031048,-0.0030609687630169437,0.010663908912714416,0.0,0.0,0.0,1.0
1729586691,-0.007527222958601991,-0.0023195176653874666,0.008147005111066767,0.0,0.0,0.0,1.0
1729586691,-0.008888853468460975,-0.0017256024183888068,0.004961144709547865,0.0,0.0,0.0,1.0
1729586691,-0.005820161831578618,-0.0026613636611388276,0.008900287209519183,0.0,0.0,0.0,1.0
1729586691,-0.004731363334704317,0.0014905169267145162,0.006542152176827463,0.0,0.0,0.0,1.0
1729586691,-0.004579802216700582,0.0012576623375902042,0.006113354423883232,0.0,0.0,0.0,1.0
1729586691,-0.004510661388124162,0.0013080162126935609,0.007042223145898324,0.0,0.0,0.0,1.0
1729586692,-0.0060947392250076254,-0.00010575583451833803,0.010570150019277282,0.0,0.0,0.0,1.0
1729586692,-0.005330730748300277,0.0009888027839069526,0.007396444282247521,0.0,0.0,0.0,1.0
1729586692,-0.004613519150381204,-0.00010240032877579467,0.005639510675424403,0.0,0.0,0.0,1.0
1729586692,-0.006330972319396558,-0.001314613538467178,0.006055452458305358,0.0,0.0,0.0,1.0
1729586692,-0.004682733761355489,-8.855737335088424e-05,0.008843579307938092,0.0,0.0,0.0,1.0
1729586692,-0.006073855845432316,-0.0004853741733802739,0.008166944485051916,0.0,0.0,0.0,1.0
1729586692,-0.005247324321059188,-0.0020892990374926403,0.00836134288898927,0.0,0.0,0.0,1.0
1729586692,-0.004821502698389288,4.985560240185704e-05,0.007573968674853829,0.0,0.0,0.0,1.0
1729586692,-0.0030356666528547943,-0.002411362589360182,0.006978195025396972,0.0,0.0,0.0,1.0
1729586692,-0.004578731876079116,-0.0028669252350033477,0.010981868190560719,0.0,0.0,0.0,1.0
1729586693,-0.002524691830944917,-0.00018757028402418738,0.01005844073118493,0.0,0.0,0.0,1.0
1729586693,-0.004785881576775723,-0.0023670033047727313,0.009092782744573508,0.0,0.0,0.0,1.0
1729586693,-0.004520929363866392,-0.004256425096871611,0.0070811360019688695,0.0,0.0,0.0,1.0
1729586693,-0.0037529690745680033,-0.002627453990010813,0.004143699277541912,0.0,0.0,0.0,1.0
1729586693,-0.004862714955762169,-0.0034647916912091637,0.006119351853201468,0.0,0.0,0.0,1.0
1729586693,-0.004642147821826869,-0.0028533932744912458,0.010407817667157466,0.0,0.0,0.0,1.0
1729586693,-0.004575108291120415,-0.002724147646950309,0.008898073957910172,0.0,0.0,0.0,1.0
1729586693,-0.0037555648061657755,-0.0025808013489954373,0.005574739702661202,0.0,0.0,0.0,1.0
